,Id,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
27,28,306000,0,0,0,0.0,0.75,0.5657934792119141,0.42621568874502236,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.022058823529411763,0.04918032786885246,0.0,0.0,0.9,0.9,1.0,0.7187624165869181,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,1.0,0.822569331854464,0.8333333333333333,0.0,0.7978038711158443,0.2788870703764321,1.0,1.0,1.0,1.0,0.6164305945191639,0.0,0.0,0.576192093653408,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.75,0.5444287729196051,0.6666666666666666,1.0,1.0,0.0,0.6234782742297905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75
28,29,207500,0,0,0,0.0,0.75,0.2934746746138228,0.49511739955390266,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.3602941176470588,0.16393442622950818,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,1.0,0.3333333333333333,0.828040810243262,0.8333333333333333,0.0,0.6881265016356041,0.24288052373158758,1.0,0.5,1.0,1.0,0.5925882058391032,0.0,0.0,0.553906055333103,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.6666666666666666,0.8,0.8,0.4579439252336448,0.6666666666666666,0.25,0.2249647390691114,0.6666666666666666,1.0,1.0,0.838898417235435,0.8811584982977835,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.75
29,30,68500,0,0,0,0.05882352941176469,0.25,0.38363315835431044,0.30954896940867194,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.13636363636363635,0.2,0.0,1.0,0.8,0.3333333333333333,0.625,0.5955882352941176,0.9672131147540984,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8065042959992178,0.08510638297872342,1.0,0.25,0.0,1.0,0.1672993324878136,0.0,0.0,0.15637859883992844,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.0,0.16666666666666666,1.0,0.0,0.2,0.4,0.822429906542056,0.3333333333333333,0.25,0.1692524682651622,0.3333333333333333,1.0,1.0,0.5791639225346604,0.0,0.15760869565217392,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75
30,31,40000,0,0,0,0.2941176470588235,0.0,0.31628002743472483,0.3674260727349068,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.045454545454545456,0.2,1.0,1.0,1.0,0.3333333333333333,0.375,0.6470588235294118,0.9672131147540984,0.5,0.0,0.8,0.8,0.25,0.0,0.3333333333333333,0.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8350247373813914,0.10621931260229134,1.0,0.5,0.0,1.0,0.2511052917479,0.8522820665970648,0.0,0.4850285048869005,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.822429906542056,0.3333333333333333,0.25,0.1763046544428773,0.6666666666666666,0.3333333333333333,0.0,0.0,0.635451673593504,0.3115942028985507,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
31,32,149350,1,0,0,0.0,0.75,0.4354026207299284,0.3684366165359221,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.2727272727272727,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.3088235294117647,0.04918032786885246,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9171460057740407,0.2009819967266776,1.0,0.75,1.0,1.0,0.49241472946237463,0.0,0.0,0.4602715641263999,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.25,0.191114245416079,0.6666666666666666,1.0,1.0,0.0,0.6643628055213,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75
32,33,179900,0,0,0,0.0,0.75,0.5128386291432698,0.41875992972006437,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9177738742789296,0.20196399345335517,1.0,1.0,1.0,1.0,0.49425969117374224,0.0,0.0,0.46199609298761324,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.009345794392523364,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.0,0.5445349351609194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.75
33,34,165500,0,0,0,0.0,0.75,0.44073849905683593,0.40975162751823735,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.5,0.375,0.8524590163934427,1.0,0.0,0.8,0.8,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.8018239978568595,0.8333333333333333,0.0,0.766158045687803,0.22880523731587563,1.0,0.75,1.0,1.0,0.6155407963665804,0.0,0.0,0.5753603785097656,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.47663551401869153,0.6666666666666666,0.5,0.3152327221438646,0.6666666666666666,1.0,1.0,0.0,0.580939061400008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75
34,35,277500,0,0,0,0.588235294117647,0.75,0.38363315835431044,0.33798707570605413,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,0.75,0.8,0.8888888888888888,0.5,0.014705882352941176,0.04918032786885246,1.0,0.0,0.1,0.2,0.5,0.746693117480922,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.8162260406803208,0.8333333333333333,0.0,0.7753006555397376,0.25548281505728315,1.0,1.0,1.0,1.0,0.5832457000078088,0.0,0.0,0.5451733966319208,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,1.0,0.5,0.3921015514809591,0.6666666666666666,1.0,1.0,0.7873325979604578,0.6138648940556157,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
35,36,309000,0,0,0,0.2352941176470588,0.75,0.6019918777738411,0.45678196048941166,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,1.0,1.0,0.7777777777777777,0.5,0.014705882352941176,0.03278688524590164,0.0,0.0,0.9,0.9,1.0,0.6627940912869045,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9049423120057114,0.1828150572831424,1.0,1.0,1.0,1.0,0.4616036722864334,0.9414118055744842,0.0,0.7049957150764019,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.018691588785046728,1.0,0.75,0.4873060648801128,0.6666666666666666,1.0,1.0,0.7011807618382144,0.5544489262470256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.0,0.6666666666666666,0.75
36,37,145000,0,0,0,0.0,0.75,0.6155491329371123,0.41536488033833985,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.4444444444444445,0.5,0.11029411764705882,0.2459016393442623,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9026151354925512,0.17954173486088382,1.0,1.0,1.0,1.0,0.4497164588954523,0.0,0.0,0.4203604920088235,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.1308411214953271,0.3333333333333333,0.5,0.47390691114245415,0.6666666666666666,1.0,1.0,0.8844055882301245,0.6619418087464863,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
37,38,153000,0,0,0,0.0,0.75,0.46135588409462525,0.36816153065920476,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.40441176470588236,0.3278688524590164,1.0,0.0,0.2,0.1,0.5,0.8780391335296028,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.8220935379388278,0.8333333333333333,0.0,0.5727558326453709,0.21227495908346974,1.0,0.75,1.0,1.0,0.5131079348447982,0.0,0.0,0.4796139871659295,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.514018691588785,1.0,0.5,0.3511988716502116,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75
38,39,109000,0,0,0,0.0,0.75,0.42998996454485483,0.35364280235057133,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.75,0.41911764705882354,0.06557377049180328,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,1.0,0.7635308284776529,0.8333333333333333,0.0,0.746453697850145,0.17299509001636662,1.0,0.5,1.0,1.0,0.43565802238236584,0.0,0.0,0.40721974260411997,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.4,0.5327102803738317,0.3333333333333333,0.25,0.17348377997179126,0.6666666666666666,1.0,1.0,0.0,0.6295779573355074,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0
39,40,82000,0,0,1,0.4117647058823529,0.75,0.41326840656122976,0.300556282847656,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.18181818181818182,0.8,1.0,0.25,0.8,0.3333333333333333,0.5,0.3897058823529412,0.8852459016393444,0.0,0.0,0.0,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.4682325621450407,0.0,0.0,0.43766792676716015,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.0,0.33333333333333337,1.0,0.0,0.2,0.0,0.2616822429906542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.5
40,41,160000,0,0,0,0.0,0.75,0.5084388934349879,0.37103083030103856,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.5555555555555556,0.5,0.3014705882352941,0.6885245901639345,0.0,0.0,0.2,0.1,0.5,0.6268273639845505,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.7487040170959945,0.8333333333333333,0.0,0.786465796895981,0.17806873977086746,1.0,1.0,1.0,1.0,0.5209072553127077,0.0,0.0,0.48690419441624355,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.38317757009345793,0.6666666666666666,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.7824704296280062,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.0
41,42,170000,0,0,0,0.0,0.75,0.6254057609751349,0.5019988082903262,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.3529411764705882,0.8032786885245902,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,1.0,0.3333333333333333,0.7958802814106526,0.8333333333333333,0.0,0.7671692044256653,0.220949263502455,1.0,0.75,1.0,1.0,0.5220491744570688,0.0,0.0,0.4879715729474561,0.0,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.6666666666666666,0.8,0.8,0.44859813084112143,0.6666666666666666,0.25,0.21720733427362482,0.6666666666666666,1.0,0.5,0.0,0.7379887712465932,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75
42,43,144000,1,0,0,0.38235294117647056,0.75,0.4354026207299284,0.38248922096808813,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.4545454545454546,0.8,1.0,1.0,0.0,0.4444444444444445,0.75,0.1764705882352941,0.4098360655737705,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.75,0.6666666666666666,0.7660338556518828,0.3333333333333333,0.06309362279511532,0.0,0.1374795417348609,1.0,0.75,1.0,1.0,0.3680184478317501,0.0,0.0,0.34399545033072076,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.8,0.22429906542056072,0.6666666666666666,0.5,0.3554301833568406,0.6666666666666666,0.6666666666666666,1.0,0.8120086466513166,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.9999999999999999,0.25,0.6666666666666666,0.75
43,44,130250,1,0,0,0.0,0.75,0.4354026207299284,0.3829151736829901,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.2426470588235294,0.4754098360655738,1.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.75,0.5,0.6526987371418298,0.16666666666666666,0.3331071913161465,0.6605920847783291,0.153518821603928,1.0,0.5,1.0,1.0,0.39045581054705103,0.0,0.0,0.36496817802129655,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.2897196261682243,0.3333333333333333,0.25,0.21720733427362482,0.6666666666666666,1.0,1.0,0.7378088409483722,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
44,45,141000,0,0,0,0.0,0.75,0.44073849905683593,0.3542102196407648,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.34558823529411764,0.7868852459016394,0.0,0.0,0.8,0.1,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.6011392644458398,0.16666666666666666,0.34328358208955223,0.7921211807161868,0.18821603927986907,1.0,1.0,1.0,0.6666666666666666,0.4675748685956451,0.0,0.0,0.4370531652245342,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.4392523364485981,0.6666666666666666,0.25,0.21156558533145275,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
45,46,319900,0,0,0,0.588235294117647,0.75,0.3897499291385542,0.3470092482940297,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,0.75,0.8,0.8888888888888888,0.5,0.03676470588235294,0.09836065573770493,1.0,0.0,0.1,0.2,0.5,0.8163641018494311,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.7089963915133703,0.8333333333333333,0.0,0.9240888560876058,0.28674304418985275,1.0,1.0,1.0,1.0,0.6269482779789541,0.0,0.0,0.5860232183687666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.04672897196261682,0.6666666666666666,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.7821633438351311,0.7007053144258059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,1.0,0.6666666666666666,0.75
46,47,239686,0,0,0,0.17647058823529413,0.75,0.30123109610536947,0.44788896640656084,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.4090909090909091,0.8,1.0,1.0,0.2,0.6666666666666665,0.5,0.044117647058823525,0.11475409836065574,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,1.0,0.8345568090462996,0.8333333333333333,0.0,0.5712301097713071,0.2346972176759411,1.0,1.0,1.0,1.0,0.5726706870088223,0.8448286523655454,0.0,0.6583094444244635,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,1.0,0.8,0.05607476635514018,0.6666666666666666,0.5,0.47249647390691113,0.6666666666666666,1.0,1.0,0.7594669708787151,0.6000673078370572,0.0,0.0,0.4125,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.0
47,48,249700,0,0,0,0.0,1.0,0.5084388934349879,0.41959075095791487,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.007352941176470588,0.03278688524590164,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.37261866433033364,0.8333333333333333,0.0,0.9537879788525656,0.2710310965630115,1.0,1.0,1.0,1.0,0.6056125443307954,0.0,0.0,0.5660802091319304,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.009345794392523364,0.6666666666666666,0.75,0.5825105782792666,0.6666666666666666,1.0,1.0,0.0,0.7913439169246773,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75
48,49,113000,0,0,1,1.0,0.25,0.16375495478404067,0.24103101398402593,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.8,1.0,0.0,1.0,0.3333333333333333,0.5,0.6544117647058824,0.03278688524590164,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8512193524712218,0.12045826513911621,1.0,0.75,1.0,1.0,0.29869239723005414,0.8613595492359805,0.0,0.5195587977538936,0.0,0.0,0.6666666666666666,0.0,0.25,1.0,0.3333333333333333,0.5,1.0,0.0,0.2,0.0,0.27102803738317754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,1.0,1.0
49,50,127000,0,0,0,0.0,0.75,0.4189252517290927,0.34914440845915995,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.8,1.0,1.0,0.8,0.4444444444444445,0.75,0.3014705882352941,0.6885245901639345,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.7684839047082193,0.8333333333333333,0.0,0.6784769560062387,0.1563011456628478,1.0,1.0,1.0,1.0,0.3972529676872578,0.0,0.0,0.37132163977080923,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.38317757009345793,0.3333333333333333,0.25,0.27221438645980256,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.6666666666666666,0.75
50,51,177000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.4632526781577315,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.5909090909090909,0.8,1.0,1.0,1.0,0.5555555555555556,0.625,0.07352941176470588,0.18032786885245902,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,1.0,0.6030527046499599,0.8333333333333333,0.0,0.8274689461013762,0.12995090016366614,1.0,0.75,1.0,1.0,0.32739047457175685,0.8538393359721363,0.0,0.523918528662707,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.09345794392523364,1.0,0.5,0.2736248236953456,0.6666666666666666,1.0,1.0,0.0,0.6867339504270566,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75
51,52,114500,0,0,0,0.17647058823529413,0.25,0.3307500081076269,0.30693191540180575,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.13636363636363635,0.8,1.0,1.0,0.2,0.5555555555555556,0.625,0.5294117647058824,0.9344262295081968,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8645049276791603,0.1335515548281506,1.0,0.5,1.0,1.0,0.3377314275067467,0.0,0.6293706293706294,0.4449630014528063,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.19626168224299065,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.6998763730757668,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.025806451612903226,0.7272727272727273,0.0,0.6666666666666666,0.75
52,53,110000,0,0,0,0.4117647058823529,0.25,0.6088315773772452,0.3667802724789402,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.045454545454545456,0.4,1.0,0.25,0.8,0.4444444444444445,0.5,0.34558823529411764,0.7868852459016394,0.0,0.0,0.2,0.1,0.25,0.0,0.0,1.0,0.5,0.75,0.75,1.0,0.5,0.5387447617967787,0.6666666666666666,0.48303934871099047,0.0,0.1335515548281506,1.0,0.5,0.0,1.0,0.3377314275067467,0.0,0.0,0.3156854640861222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.2,0.4392523364485981,0.3333333333333333,0.5,0.3638928067700987,0.6666666666666666,1.0,1.0,0.6917990700322664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75
53,54,385000,0,0,0,0.0,0.75,0.42998996454485483,0.7153193574162839,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.5454545454545454,0.8,1.0,1.0,0.8,0.8888888888888888,0.5,0.1838235294117647,0.3278688524590164,0.0,1.0,0.30000000000000004,0.4,0.25,0.0,0.6666666666666666,1.0,0.5,1.0,0.75,1.0,1.0,0.8683929309716002,0.8333333333333333,0.0,0.450777021219679,0.3014729950900164,1.0,0.75,1.0,1.0,0.6459148778750619,0.0,0.0,0.6037517428787305,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.8,0.8,0.23364485981308408,1.0,0.75,0.6304654442877292,0.6666666666666666,1.0,1.0,1.0,0.6803476292936779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.75
54,55,130000,0,0,0,0.3529411764705882,0.75,0.38363315835431044,0.3331368556381251,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.36363636363636365,0.8,1.0,1.0,0.6000000000000001,0.4444444444444445,0.5,0.38235294117647056,0.8688524590163935,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.6891504054048453,0.8333333333333333,0.0,0.0,0.06284779050736498,1.0,0.5,1.0,1.0,0.5310626884647052,0.0,0.0,0.4963967152966693,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.5,0.3333333333333333,0.6000000000000001,0.4,0.4205607476635514,0.3333333333333333,0.5,0.4033850493653032,0.6666666666666666,1.0,1.0,0.0,0.6234782742297905,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.09090909090909091,0.25,0.6666666666666666,0.75
